1.900000000000000133e+00 5.923422556132851291e-02 9.474417618728955826e-02 1.187713925082418548e-01 1.525511693760178977e-01 1.447981264555673608e-01 1.302490126073493626e-01 1.485969531880300398e-01 1.473087559450096395e-01 1.447295779670067783e-01
2.000000000000000000e+00 1.381523612036017756e-01 1.303489196011063667e-01 2.074540103496423649e-01 1.738481445155593552e-01 1.610155611689273181e-01 1.634098314862615087e-01 1.586014855396834233e-01 1.590862971894639599e-01 1.610972138338388759e-01
2.100000000000000089e+00 2.621710742980655207e-01 2.166247702745861259e-01 2.039597491995329415e-01 1.976163664706431233e-01 1.803173445734525815e-01 1.800104543412828773e-01 1.683345335654954089e-01 1.723796862402729724e-01 1.733537387005191222e-01
2.200000000000000178e+00 2.430745975941721870e-01 1.047860824698001597e-01 2.060457942902489958e-01 1.985506646179043821e-01 1.834296379019650369e-01 1.847377708531029172e-01 1.842548583378866844e-01 1.830483670749444014e-01 1.839837719340106370e-01
2.300000000000000266e+00 1.527356705518629898e-01 2.427171876447500320e-01 2.082713041986634650e-01 1.621870383162097584e-01 1.771967072362210793e-01 1.962147148283451548e-01 1.973692974937611144e-01 1.928323114572293440e-01 1.931169086166642512e-01
2.400000000000000355e+00 2.311738334580835941e-01 2.265621319220823549e-01 1.599665375616226293e-01 1.847888253605270981e-01 1.998851648148689819e-01 1.923935177587031142e-01 1.992728318107808150e-01 1.995934782042953770e-01 2.010394172722099193e-01
2.500000000000000000e+00 2.912268112257281327e-01 2.312137931749966013e-01 2.604694665341221183e-01 1.997608660328389074e-01 2.144702875234954509e-01 2.070583889464691907e-01 2.067447421557875031e-01 2.091353478572204883e-01 2.061065993942899077e-01
2.600000000000000089e+00 1.217428298587941993e-01 1.394828446490806451e-01 2.215813191457095821e-01 2.357160645044595604e-01 1.977999626067034333e-01 2.130905385621546522e-01 2.039789505004030168e-01 2.093225792220755610e-01 2.069559633192974979e-01
2.700000000000000178e+00 9.729308125596293488e-02 2.969231783081368592e-01 1.654508436925679893e-01 2.306402154420931772e-01 2.144522317796982436e-01 2.114901580195118480e-01 2.116832663963743588e-01 2.104754136481866156e-01 2.104880675949385715e-01
2.800000000000000266e+00 2.923744549319530206e-01 1.593647608627196677e-01 2.063899995376127783e-01 2.199861542459394803e-01 2.057414098474021347e-01 2.053308490183480550e-01 2.047225514819442371e-01 2.064985704031139790e-01 2.074461496099010427e-01
2.900000000000000355e+00 2.541295988930581395e-01 1.981882473942050416e-01 1.658243780832495406e-01 2.344638184526894042e-01 2.028818549414628525e-01 1.875266844766989849e-01 2.060852222163366831e-01 2.039379391975005007e-01 2.039263664057504866e-01
3.000000000000000000e+00 1.097895654668629151e-01 1.563716153668059938e-01 2.107950294459464968e-01 1.729356871814619057e-01 1.942270974452059151e-01 1.972557808834073112e-01 1.975382801472506111e-01 1.958266999801178132e-01 1.956483118355014095e-01
3.100000000000000089e+00 2.282553463568927632e-01 1.783607680504880610e-01 2.026825674352626672e-01 1.555442998173421354e-01 1.938467961860007305e-01 1.802599193569206226e-01 1.850611915525528506e-01 1.853986139693842017e-01 1.844751973292803882e-01
3.200000000000000178e+00 1.910345377254343835e-02 2.517713196727718872e-01 1.989283376865519648e-01 1.919544829005180309e-01 1.771956375895075986e-01 1.637740217960328426e-01 1.667487081644521418e-01 1.706880966117913234e-01 1.724796075294727227e-01
3.300000000000000266e+00 6.589001414012235491e-02 1.776680206604254741e-01 1.427476169028731867e-01 1.726024668539909990e-01 1.560964431428346066e-01 1.600676226449281869e-01 1.567565460565921720e-01 1.543888760710305230e-01 1.542390477995363995e-01
3.400000000000000355e+00 -3.760120256292934227e-02 1.769300456180113446e-01 1.768506797898675709e-01 1.535189156375448560e-01 1.373282607058722293e-01 1.341040439071383705e-01 1.321963245352386629e-01 1.351513008366223012e-01 1.361932323631149522e-01
3.500000000000000000e+00 1.443196717254414674e-01 1.715335553723827955e-01 6.305820988501859015e-02 1.083673067722289857e-01 1.159734049331336697e-01 1.084785991319292958e-01 1.168275193074972407e-01 1.143264468581581400e-01 1.135494293019142370e-01
3.600000000000000089e+00 -4.198347363479126848e-02 5.364676422247365711e-02 1.011158671261771780e-01 7.959953492916674311e-02 8.718018697233266556e-02 8.906142205241725229e-02 8.783788174824157247e-02 9.024483751257422748e-02 8.814649672400808045e-02
3.700000000000000178e+00 8.655145968143808377e-02 2.357829357082905780e-02 8.183690617963704228e-02 4.761104638622131596e-02 7.969633536695837350e-02 6.038215958884290968e-02 6.164018761209039132e-02 6.310272309397368939e-02 6.165462344576053827e-02
3.800000000000000266e+00 -1.670396233609663939e-03 1.214305623486031660e-01 5.840120016476178788e-02 3.682982656326902471e-02 4.053438101705020280e-02 3.179971957601639143e-02 3.086042382155152267e-02 3.269691383505676091e-02 2.948030087181050668e-02
3.900000000000000355e+00 -1.262887670546740670e-01 5.082820986929799389e-02 -4.164113585258331918e-03 -2.776746120668054443e-02 -1.255482116087206293e-02 2.464981898098912716e-03 -4.095474135191207177e-03 -3.141294655756302762e-03 -1.018227086644463977e-03
4.000000000000000000e+00 -6.030856987641053379e-04 2.153531166224749438e-02 -6.053633848936405826e-02 -1.034719479591007102e-02 -5.129596753710531643e-02 -3.967665809138867100e-02 -4.004734163304651123e-02 -3.532530645431409405e-02 -3.751722421467938023e-02
4.100000000000000533e+00 -1.543662813891641394e-02 -4.943129595972087231e-02 -7.245658600075563505e-02 -6.770087253517156900e-02 -8.872948969303051658e-02 -7.093789117240290043e-02 -7.638309189001275812e-02 -7.575226505468869720e-02 -7.529397162730538939e-02
4.200000000000000178e+00 -1.723437328496188747e-01 -4.906574266943931895e-02 -1.019522200771812992e-01 -9.362586186558537193e-02 -1.003163452364692620e-01 -1.162061242468651473e-01 -1.152108211562371531e-01 -1.162981847547805425e-01 -1.150957334497321322e-01
4.299999999999999822e+00 -2.862516516123034815e-01 -9.543801564299583817e-02 -1.576177127867591787e-01 -1.517624479247214886e-01 -1.557985189522484715e-01 -1.635275145869620472e-01 -1.549327639498578046e-01 -1.562561429853880357e-01 -1.550655927083889052e-01
4.400000000000000355e+00 -1.421831591938239603e-01 -2.252492968060344214e-01 -1.993660066665327024e-01 -1.654298609275765553e-01 -2.119346455096754456e-01 -1.952334207983837389e-01 -1.940911852978527141e-01 -2.010966314935657973e-01 -1.985440788261506329e-01
4.500000000000000000e+00 -3.060449061991584174e-01 -2.206473088905784308e-01 -2.320727349855931931e-01 -2.055859298672529367e-01 -2.501451633664864560e-01 -2.400700927945633723e-01 -2.422642087295836244e-01 -2.419247124049553888e-01 -2.429820752056955357e-01
4.600000000000000533e+00 -2.934984748099393470e-01 -2.496269524037329490e-01 -3.849319176474710336e-01 -3.065065293652620149e-01 -2.854822718133996906e-01 -2.788697820314856579e-01 -2.891283225480468788e-01 -2.915818274068665006e-01 -2.899937632904817653e-01
4.700000000000000178e+00 -4.439741202756838367e-01 -2.850342741808955527e-01 -2.940275417323041096e-01 -3.726250418786555274e-01 -3.122868457027141442e-01 -3.414762864407667742e-01 -3.324074449652350549e-01 -3.388371772242004809e-01 -3.354716301754865349e-01
4.800000000000000711e+00 -4.813609529155283284e-01 -4.199915485055381037e-01 -3.475511823509651599e-01 -3.524503289252717830e-01 -3.923131053962570780e-01 -3.801071692927283641e-01 -3.796495316067598491e-01 -3.856142803754118442e-01 -3.828179058621011266e-01
4.900000000000000355e+00 -3.965039554689909762e-01 -5.262186107524842171e-01 -4.038022222172594211e-01 -4.260078302030938513e-01 -4.371507363693985515e-01 -4.306178726741055063e-01 -4.257990327923711349e-01 -4.277133200029885063e-01 -4.283200240670833048e-01
5.000000000000000000e+00 -4.741339493916308379e-01 -5.265924278334623843e-01 -4.961817217983623962e-01 -4.974599559243566005e-01 -4.776318970278805587e-01 -4.678579963264938857e-01 -4.775928342761779910e-01 -4.774593879225209059e-01 -4.773611827439795396e-01
5.100000000000000533e+00 -5.067952125789066953e-01 -5.035881166700084677e-01 -4.801107616692071867e-01 -5.498036207967911260e-01 -5.109985345369939536e-01 -5.256440042843072424e-01 -5.262916575016705067e-01 -5.242919446806517669e-01 -5.230254596248384846e-01
5.200000000000000178e+00 -5.989049424034467162e-01 -5.487988809929120748e-01 -5.604877368908031121e-01 -5.949392807948667983e-01 -5.809734483644428682e-01 -5.670897032075656874e-01 -5.723853454686433917e-01 -5.697958380624521535e-01 -5.702680523040571936e-01
5.300000000000000711e+00 -4.958866990540597430e-01 -5.525931461309884218e-01 -6.356966547069993201e-01 -6.046282151797690574e-01 -6.105426460251102139e-01 -6.145031184486338116e-01 -6.081352638452740544e-01 -6.124885322280700928e-01 -6.147949657198903406e-01
5.400000000000000355e+00 -7.439828221537998498e-01 -6.484445250093627822e-01 -6.870700138889411779e-01 -6.177172265343466862e-01 -6.718529027997588443e-01 -6.546338283544715919e-01 -6.550633249475142916e-01 -6.577066756777276701e-01 -6.559800975064483675e-01
5.500000000000000000e+00 -6.237001080722969215e-01 -7.636919873438000606e-01 -6.221037229670502988e-01 -7.206516701394507507e-01 -6.878618700446373913e-01 -7.109270311825872657e-01 -7.086451988832539461e-01 -7.001228137825706854e-01 -7.002735421429546747e-01
5.600000000000000533e+00 -7.379544783141088748e-01 -6.954461247014603886e-01 -7.232082265416674982e-01 -7.587105268310475603e-01 -7.415352256922275176e-01 -7.450581195547535396e-01 -7.366115832098313332e-01 -7.418800644857684867e-01 -7.419722656461918975e-01
5.700000000000000178e+00 -9.195859697545198941e-01 -7.781887206230987397e-01 -8.062753656483048204e-01 -7.597798344811053095e-01 -7.831617916253990064e-01 -7.679598819633679518e-01 -7.807833807534209081e-01 -7.825241921581824744e-01 -7.799550958734930983e-01
5.800000000000000711e+00 -1.027247517381082886e+00 -8.136202886418286706e-01 -8.597730262337419660e-01 -8.390090464654914593e-01 -8.309558981045473969e-01 -8.256574415296574765e-01 -8.160886945092616918e-01 -8.185357839816063130e-01 -8.166759416805341454e-01
5.900000000000000355e+00 -8.660523411118911108e-01 -8.752813690157006388e-01 -9.289668064467601072e-01 -8.999555061284417734e-01 -8.445524172256444473e-01 -8.440599837540816441e-01 -8.551982999652362194e-01 -8.535394242248626195e-01 -8.517073875992480225e-01
6.000000000000000000e+00 -6.573061058108956578e-01 -8.900490700900272056e-01 -8.644691734998716237e-01 -8.996002132299963927e-01 -8.919821325715917570e-01 -8.823152329147309070e-01 -8.816533491709657167e-01 -8.846160794427997409e-01 -8.856402956114288738e-01
6.100000000000000533e+00 -9.616543577728375869e-01 -8.922467987379972820e-01 -9.203610264765200721e-01 -9.419500747423674714e-01 -9.072869717131180067e-01 -9.234275438895499510e-01 -9.128028634770285477e-01 -9.180326430795702208e-01 -9.141668005855290158e-01
6.200000000000000178e+00 -9.667256217816642128e-01 -8.578395083282469580e-01 -9.811514418708615626e-01 -9.852612502225164270e-01 -9.405399727817232991e-01 -9.489466206395652526e-01 -9.445941126622722228e-01 -9.428675011177385379e-01 -9.419137911773182159e-01
6.300000000000000711e+00 -1.040088037028051415e+00 -9.783538463570616850e-01 -9.843020205228678599e-01 -9.606173985410262350e-01 -9.607986349916946001e-01 -9.653008512046875600e-01 -9.600393146680956669e-01 -9.660453851079127130e-01 -9.644565005793623857e-01
6.400000000000000355e+00 -9.321020011417820994e-01 -1.017867272416130175e+00 -1.022826455541938628e+00 -9.720104156099741433e-01 -9.878176414685135853e-01 -9.966787942058984440e-01 -9.848807782659488863e-01 -9.891384725230639718e-01 -9.875757591195118978e-01
6.500000000000000000e+00 -9.583682042112795507e-01 -9.689200556901922390e-01 -1.009817235670552815e+00 -1.011463004838534463e+00 -1.022209712520684821e+00 -1.010504884138816450e+00 -9.980586131437289010e-01 -1.000313272904381989e+00 -1.004967114181254395e+00
6.600000000000000533e+00 -1.087348855726877117e+00 -1.034642476295242641e+00 -9.946601379837243240e-01 -1.013932687832933777e+00 -1.011073041204984646e+00 -1.021213775114993227e+00 -1.016601640084263236e+00 -1.018903532297924075e+00 -1.020970289818664778e+00
6.700000000000000178e+00 -9.857286195561394404e-01 -9.799582463973466329e-01 -1.062009941985971651e+00 -1.039708484383038645e+00 -1.023709455544692615e+00 -1.031008020924231383e+00 -1.033888337440417748e+00 -1.032308955659067884e+00 -1.032550358139683988e+00
6.800000000000000711e+00 -9.250729513049059660e-01 -1.028622071171839458e+00 -1.008553436212686227e+00 -1.029636291009865312e+00 -1.045131854327739696e+00 -1.044003646829145593e+00 -1.040190386783785614e+00 -1.041656920501407457e+00 -1.041493664337680425e+00
6.900000000000000355e+00 -1.183308894599106376e+00 -9.534705855282508136e-01 -1.099971986748575326e+00 -1.027476203296849633e+00 -1.032078608089962213e+00 -1.045438324676688513e+00 -1.050982942689930200e+00 -1.048250250887301949e+00 -1.049899379481874728e+00
7.000000000000000000e+00 -1.137742481625047875e+00 -1.037328566283195697e+00 -1.083099620272843344e+00 -1.060491676294416097e+00 -1.052353516463722771e+00 -1.051794764945962690e+00 -1.054579904304202342e+00 -1.049369823068013963e+00 -1.050761269068050785e+00
7.100000000000000533e+00 -1.068236447999431293e+00 -1.047050415155965641e+00 -1.022655190071579234e+00 -1.046914195131578129e+00 -1.050193269731791279e+00 -1.044357476181555944e+00 -1.053863434140264399e+00 -1.050360308744793469e+00 -1.052616575694396372e+00
7.200000000000000178e+00 -1.134080176835726039e+00 -1.067188645063583463e+00 -1.131572530215895656e+00 -1.059674302337499485e+00 -1.045957703083330914e+00 -1.041887360821565522e+00 -1.045476995276688914e+00 -1.051543215826176381e+00 -1.048749028625834079e+00
7.300000000000000711e+00 -1.190866678307389348e+00 -9.823631931943785922e-01 -1.020784962974285115e+00 -1.049515589685915851e+00 -1.034815508183658306e+00 -1.036610832984877995e+00 -1.038839931021248608e+00 -1.046864993542720335e+00 -1.047269813459393628e+00
7.400000000000000355e+00 -1.070711928207294994e+00 -1.026165924463112500e+00 -1.016201643670911592e+00 -1.015747182427198414e+00 -1.032053806114917816e+00 -1.041070616942261440e+00 -1.036254033213038550e+00 -1.039551037489819585e+00 -1.038528678283180406e+00
7.500000000000000000e+00 -1.104984031972566560e+00 -1.020967929909556871e+00 -1.032028316254314015e+00 -1.019879232067157027e+00 -1.038208798802065624e+00 -1.021810357569723493e+00 -1.022734887477828369e+00 -1.030901339507381831e+00 -1.028531738838061482e+00
7.600000000000000533e+00 -8.383426306364285541e-01 -1.075521978946150314e+00 -9.654702805686914413e-01 -1.013785671409476841e+00 -1.022497567595147760e+00 -1.019298268448608713e+00 -1.020275466954903898e+00 -1.021204116718004595e+00 -1.018136806982078868e+00
7.700000000000000178e+00 -9.187297056382146554e-01 -1.018503700793754074e+00 -1.055218321926705283e+00 -9.959777500955376839e-01 -9.888021670629857374e-01 -1.007769229364361196e+00 -1.005053147981768813e+00 -1.004904194212220325e+00 -1.005569166359124411e+00
7.800000000000000711e+00 -1.043349407144771757e+00 -8.946244223585571032e-01 -9.616468150272489135e-01 -1.006881723456527045e+00 -9.943466349834213514e-01 -1.004206171081933663e+00 -9.889287021470430927e-01 -9.883463513381328669e-01 -9.906811287884901285e-01
7.900000000000000355e+00 -1.048633690932430751e+00 -1.065303736703455906e+00 -9.885246781739677191e-01 -9.911803695547833915e-01 -9.688994993007230550e-01 -9.751807220211613503e-01 -9.756904863522423144e-01 -9.738458160752105908e-01 -9.760789684501898211e-01
8.000000000000000000e+00 -1.039676260634478711e+00 -9.435977869530518536e-01 -9.950295569052258760e-01 -9.661280011183637217e-01 -9.621445625288601589e-01 -9.609674663480308743e-01 -9.511571716611776361e-01 -9.576974525861013943e-01 -9.566908650822644189e-01
8.099999999999999645e+00 -9.886383273487699963e-01 -9.413306733075693655e-01 -9.166208413697625179e-01 -9.546036459429947385e-01 -9.250712191659458128e-01 -9.433455251627749227e-01 -9.432043995283553306e-01 -9.447561843187968211e-01 -9.424542245689305764e-01
8.200000000000001066e+00 -7.941178985356225351e-01 -9.113670533908628801e-01 -8.976227770710500931e-01 -9.145735552458268414e-01 -9.170776219861961343e-01 -9.255822142595071522e-01 -9.301054403926125591e-01 -9.216621626740834072e-01 -9.222483300635817560e-01
8.300000000000000711e+00 -6.767506587101704829e-01 -8.796013120088574944e-01 -8.815813030516700399e-01 -9.111096784982889440e-01 -9.086672975906067151e-01 -9.056132962197290803e-01 -8.994829900588517946e-01 -9.054223201534064014e-01 -9.058747915679377094e-01
8.400000000000000355e+00 -8.660280379531042350e-01 -8.599550962827255951e-01 -8.886851013073429062e-01 -8.848374148136630701e-01 -8.969081813796861979e-01 -8.807535474257757180e-01 -8.910760586274344419e-01 -8.844103340825396620e-01 -8.864921528349821722e-01
8.500000000000000000e+00 -1.105614489671272516e+00 -8.613770771138133941e-01 -8.558768653206416666e-01 -9.021020361844631630e-01 -8.777000884595130836e-01 -8.678370110664991310e-01 -8.665286109404375381e-01 -8.710614848014408551e-01 -8.693303391347373399e-01
8.599999999999999645e+00 -9.128298193800260529e-01 -8.510522360669523501e-01 -8.421959795632392165e-01 -8.443667855586487470e-01 -8.206170223114847007e-01 -8.660798730504618570e-01 -8.539626551034361635e-01 -8.523804712748174195e-01 -8.512351311243248064e-01
8.700000000000001066e+00 -6.871382210698512294e-01 -8.481933899702410740e-01 -8.146911065246444927e-01 -8.258982335785756135e-01 -8.327919456543299015e-01 -8.307405303480689396e-01 -8.365865342039239261e-01 -8.327165532712023088e-01 -8.362136475708173977e-01
8.800000000000000711e+00 -8.868746098226054642e-01 -8.639925245963101519e-01 -7.952774121349379666e-01 -8.399006211734398875e-01 -8.310192034947518902e-01 -8.185568152627422656e-01 -8.194501527376725214e-01 -8.216527475411123937e-01 -8.208851791096102302e-01
8.900000000000000355e+00 -5.796974971255018927e-01 -6.393710860224691706e-01 -7.776422396233610979e-01 -8.084412852232655267e-01 -7.993056565097182986e-01 -8.004293044142098967e-01 -8.026399704324080897e-01 -8.064361104770735311e-01 -8.050021595762709703e-01
9.000000000000000000e+00 -7.814401089542784007e-01 -7.896780393509722495e-01 -7.797623521388493684e-01 -7.937670295172996049e-01 -7.706451969849067440e-01 -7.898979824872330857e-01 -7.927484797141851613e-01 -7.926224661319711817e-01 -7.915180596725417406e-01
9.099999999999999645e+00 -6.808919091766946208e-01 -8.322954155518335062e-01 -7.897201579386605719e-01 -7.862366692626101550e-01 -7.959391127791003440e-01 -7.752501763818970826e-01 -7.881306149983648979e-01 -7.827116543524474945e-01 -7.820919477691642419e-01
9.200000000000001066e+00 -8.444606455682567292e-01 -7.560684121316031403e-01 -7.651331580972665636e-01 -7.793674038535648441e-01 -7.806251772424910307e-01 -7.686931458165294773e-01 -7.713080963909504373e-01 -7.711552923234612500e-01 -7.732188761282590139e-01
9.300000000000000711e+00 -7.915804466170563991e-01 -6.397386252792012229e-01 -7.511263171436483033e-01 -7.535462187944648171e-01 -7.503622617630522074e-01 -7.611540453634273451e-01 -7.686380258174217994e-01 -7.622794872530124222e-01 -7.655741097603425693e-01
9.400000000000000355e+00 -6.881668752678736789e-01 -7.672391331440897577e-01 -7.718142146643435231e-01 -7.387341921709403847e-01 -7.506440280598158932e-01 -7.584337214285660211e-01 -7.602843325058610269e-01 -7.622181302933108693e-01 -7.614988167623696347e-01
9.500000000000000000e+00 -6.908199194519148989e-01 -8.269064331334070594e-01 -7.441382311920863302e-01 -7.621293998633710265e-01 -7.598860261010382811e-01 -7.568430313262245468e-01 -7.593412411856370614e-01 -7.584428951191707347e-01 -7.590139676518913303e-01
9.600000000000001421e+00 -7.007121694927584965e-01 -7.366394337167100348e-01 -7.361631506429653360e-01 -7.863089051044980238e-01 -7.480923492039375233e-01 -7.515948835363973624e-01 -7.592001175922692413e-01 -7.593944093691463726e-01 -7.597525338202008038e-01
9.700000000000001066e+00 -6.815733207970049445e-01 -8.082673418931978215e-01 -7.782437322648798617e-01 -7.328914956397271085e-01 -7.605813178977668398e-01 -7.494009986979943694e-01 -7.629340725035834714e-01 -7.604641004729726372e-01 -7.589795157595956576e-01
9.800000000000000711e+00 -8.603514734807047315e-01 -7.712634462383061162e-01 -8.146453114197980128e-01 -7.636611491172307087e-01 -7.710633610982100539e-01 -7.730664635378835525e-01 -7.702058516607790395e-01 -7.650389742776860791e-01 -7.660169436481597538e-01
9.900000000000000355e+00 -7.709369717827559976e-01 -8.165448461101968425e-01 -7.852336628412230901e-01 -7.529040710622070254e-01 -7.751853957000470752e-01 -7.646181183541524984e-01 -7.742008205922817909e-01 -7.706891211430202393e-01 -7.738233796576787782e-01
1.000000000000000000e+01 -7.136462289940559423e-01 -8.376525395012641706e-01 -8.054552405063505338e-01 -7.622151550513487361e-01 -7.783608541651321211e-01 -7.819305239453148149e-01 -7.854637239216498701e-01 -7.849051737378351934e-01 -7.827683817059524207e-01
